,0
843,0.0075
844,0.9075
845,0.06
846,0.0
847,0.0
848,0.3175
849,0.1225
850,0.01
851,0.07
852,0.0175
853,0.015
854,0.0
855,0.55
856,0.4675
857,0.0025
858,0.0
859,0.0075
860,0.0
861,0.3075
862,0.0
863,0.0
864,0.0075
865,0.6875
866,0.125
867,0.0025
868,0.1825
869,0.1125
870,0.3325
871,0.5625
872,0.05
873,0.1275
874,0.285
875,0.02
876,0.0025
877,0.0675
878,0.0775
879,0.04
880,0.005
881,0.0475
882,0.0325
883,0.005
884,0.0
885,0.815
886,0.015
887,0.7275
888,0.1
889,0.01
890,0.48
891,0.045
892,0.0725
893,0.015
894,0.155
895,0.4325
896,0.04
897,0.055
898,0.0
899,0.56
900,0.0025
901,0.8925
902,0.0025
903,0.0025
904,0.0175
905,0.015
906,0.0
907,0.4025
908,0.025
909,0.475
910,0.0275
911,0.0
912,0.0025
913,0.005
914,0.0
915,0.0075
916,0.3775
917,0.015
918,0.02
919,0.11
920,0.0675
921,0.0
922,0.0625
923,0.005
924,0.0175
925,0.25
926,0.9875
927,0.1325
928,0.005
929,0.0125
930,0.015
931,0.0
932,0.0025
933,0.2125
934,0.155
935,0.0025
936,0.055
937,0.0
938,0.0175
939,0.025
940,0.125
941,0.0
942,0.1325
943,0.4225
944,0.0025
945,0.0375
946,0.96
947,0.05
948,0.0225
949,0.0
950,0.355
951,0.0075
952,0.0
953,0.0125
954,0.0
955,0.0
956,0.0175
957,0.0025
958,0.2875
959,0.03
960,0.0
961,0.02
962,0.0475
963,0.1075
964,0.0025
965,0.0
966,0.0
967,0.01
968,0.0175
969,0.725
970,0.035
971,0.0925
972,0.5625
973,0.065
974,0.135
975,0.02
976,0.23
977,0.28
978,0.0125
979,0.0
980,0.0075
981,0.01
982,0.9025
983,0.0575
984,0.0
985,0.2825
986,0.9475
987,0.025
988,0.0025
989,0.0
990,0.0
991,0.5475
992,0.0
993,0.0225
994,0.0
995,0.0425
996,0.04
997,0.1675
998,0.0675
999,0.3675
1000,0.0
1001,0.33
1002,0.0
1003,0.63
1004,0.0025
1005,0.17
1006,0.0
1007,0.0
1008,0.0
1009,0.1225
1010,0.225
1011,0.0
1012,0.005
1013,0.0025
1014,0.015
1015,0.0
1016,0.0525
1017,0.0025
1018,0.305
1019,0.005
1020,0.0
1021,0.0175
1022,0.0075
1023,0.0
1024,0.02
1025,0.055
1026,0.0
1027,0.005
1028,0.075
1029,0.4025
1030,0.065
1031,0.0875
1032,0.0
1033,0.5575
1034,0.085
1035,0.005
1036,0.0
1037,0.0
1038,0.64
1039,0.0225
1040,0.0325
1041,0.1
1042,0.1275
1043,0.025
1044,0.0025
1045,0.005
1046,0.0
1047,0.0275
1048,0.6225
1049,0.025
1050,0.085
1051,0.0075
1052,0.77
1053,0.065
1054,0.0
1055,0.315
1056,0.265
1057,0.0
1058,0.095
1059,0.0
1060,0.0125
1061,0.985
1062,0.2275
1063,0.265
1064,0.51
1065,0.0125
1066,0.01
1067,0.0225
1068,0.0175
1069,0.02
1070,0.345
1071,0.4875
1072,0.0
1073,0.0025
1074,0.04
1075,0.0
1076,0.3
1077,0.0
1078,0.11
1079,0.0675
1080,0.0
1081,0.825
1082,0.07
1083,0.045
1084,0.2225
1085,0.0
1086,0.0
1087,0.155
1088,0.23
1089,0.1275
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.4275
1095,0.015
1096,0.035
1097,0.2875
1098,0.0125
1099,0.035
1100,0.2275
1101,0.0975
1102,0.4025
1103,0.0275
1104,0.9425
1105,0.0625
1106,0.075
1107,0.01
1108,0.03
1109,0.0125
1110,0.0
1111,0.06
1112,0.09
1113,0.03
1114,0.0
1115,0.295
1116,0.0375
1117,0.0575
1118,0.0
1119,0.245
1120,0.0725
1121,0.0
1122,0.0
1123,0.07
1124,0.16
1125,0.43
1126,0.0
1127,0.0
1128,0.3275
1129,0.1325
1130,0.105
1131,0.0025
1132,0.0
1133,0.0275
1134,0.0925
1135,0.3775
1136,0.1225
1137,0.005
1138,0.0075
1139,0.0625
1140,0.0125
1141,0.0
1142,0.0
1143,0.6425
1144,0.055
1145,0.3875
1146,0.0
1147,0.17
1148,0.0625
1149,0.6825
1150,0.0125
1151,0.0175
1152,0.04
1153,0.0
1154,0.5225
1155,0.34
1156,0.11
1157,0.03
1158,0.005
1159,0.005
1160,0.0075
1161,0.0675
1162,0.155
1163,0.245
1164,0.0
1165,0.085
1166,0.0
1167,0.0
1168,0.01
1169,0.0
1170,0.3425
1171,0.11
1172,0.04
1173,0.0225
1174,0.015
1175,0.0
1176,0.0125
1177,0.0
1178,0.0
1179,0.06
1180,0.035
1181,0.005
1182,0.015
1183,0.0
1184,0.01
1185,0.015
1186,0.0025
1187,0.08
1188,0.0025
1189,0.0
1190,0.0125
1191,0.0025
1192,0.3475
1193,0.0
1194,0.0
1195,0.37
1196,0.0375
1197,0.0
1198,0.0
1199,0.405
1200,0.0075
1201,0.005
1202,0.0
1203,0.48
1204,0.05
1205,0.0
1206,0.0
1207,0.0
1208,0.2575
1209,0.29
1210,0.62
1211,0.6425
1212,0.1825
1213,0.035
1214,0.845
1215,0.3525
1216,0.0675
1217,0.1375
1218,0.0425
1219,0.0025
1220,0.0225
1221,0.0025
1222,0.4225
1223,0.03
1224,0.0
1225,0.0
1226,0.1975
1227,0.0
1228,0.5175
1229,0.325
1230,0.0
1231,0.475
1232,0.36
1233,0.345
1234,0.065
1235,0.005
1236,0.03
1237,0.0
1238,0.0
1239,0.07
1240,0.0
1241,0.1275
1242,0.0
1243,0.9325
1244,0.35
1245,0.7075
1246,0.0625
1247,0.005
1248,0.0
1249,0.485
1250,0.25
1251,0.0
1252,0.3
1253,0.005
1254,0.09
1255,0.0
1256,0.045
1257,0.03
1258,0.005
1259,0.0
1260,0.0
1261,0.0375
1262,0.0075
1263,0.0825
1264,0.065
1265,0.6225
1266,0.01
1267,0.0
1268,0.0
1269,0.0
1270,0.0675
1271,0.005
1272,0.0025
1273,0.5025
1274,0.0225
1275,0.0025
1276,0.035
1277,0.52
1278,0.1175
1279,0.58
1280,0.0
1281,0.07
1282,0.005
1283,0.615
1284,0.72
1285,0.35
1286,0.065
1287,0.1225
1288,0.12
1289,0.0225
1290,0.0
1291,0.0075
1292,0.0
1293,0.0
1294,0.0725
1295,0.01
1296,0.685
1297,0.1
1298,0.0075
1299,0.0275
1300,0.02
1301,0.105
1302,0.0
1303,0.1675
1304,0.0075
1305,0.0075
1306,0.3525
1307,0.5775
1308,0.005
1309,0.0
1310,0.1025
1311,0.0925
1312,0.0025
1313,0.5225
1314,0.0
1315,0.4175
1316,0.055
1317,0.0
1318,0.0
1319,0.005
1320,0.25
1321,0.0
1322,0.555
1323,0.0
1324,0.085
1325,0.035
1326,0.995
1327,0.0
1328,0.0325
1329,0.0075
1330,0.005
1331,0.0225
1332,0.0025
1333,0.0025
1334,0.005
1335,0.7375
1336,0.0075
1337,0.0025
1338,0.095
1339,0.0
1340,0.025
1341,0.37
1342,0.0025
1343,0.015
1344,0.82
1345,0.15
1346,0.33
1347,0.0
1348,0.39
1349,0.01
1350,0.7075
1351,0.0
1352,0.0025
1353,0.0
1354,0.0025
1355,0.055
1356,0.0175
1357,0.26
1358,0.5775
1359,0.005
1360,0.015
1361,0.0
1362,0.03
1363,0.0375
1364,0.03
1365,0.0
1366,0.0
1367,0.9575
1368,0.3175
1369,0.0
1370,0.255
1371,0.0
1372,0.0
1373,0.185
1374,0.005
1375,0.505
1376,0.0
1377,0.0175
1378,0.0525
1379,0.025
1380,0.045
1381,0.0
1382,0.0
1383,0.765
1384,0.77
1385,0.445
1386,0.2525
1387,0.0
1388,0.0225
1389,0.0
1390,0.075
1391,0.0375
1392,0.0
1393,0.0
1394,0.0775
1395,0.1625
1396,0.0225
1397,0.015
1398,0.9225
1399,0.1025
1400,0.01
1401,0.69
1402,0.035
1403,0.035
1404,0.005
1405,0.0
1406,0.005
1407,0.7075
1408,0.535
1409,0.0075
1410,0.0
1411,0.0025
1412,0.01
1413,0.02
1414,0.2175
1415,0.1075
1416,0.0125
1417,0.0
1418,0.4325
1419,0.08
1420,0.8125
1421,0.0
1422,0.315
1423,0.0025
1424,0.0175
1425,0.0325
1426,0.005
1427,0.0125
1428,0.0
1429,0.665
1430,0.02
1431,0.0
1432,0.19
1433,0.4325
1434,0.0025
1435,0.9575
1436,0.1575
1437,0.13
1438,0.0075
1439,0.0
1440,0.48
1441,0.0175
1442,0.69
1443,0.0
1444,0.1525
1445,0.0
1446,0.0575
1447,0.0
1448,0.015
1449,0.0025
1450,0.0
1451,0.025
1452,0.1225
1453,0.0
1454,0.24
1455,0.225
1456,0.0
1457,0.0
1458,0.0025
1459,0.0175
1460,0.635
1461,0.05
1462,0.0
1463,0.025
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.215
1469,0.0025
1470,0.105
1471,0.0325
1472,0.1075
1473,0.2625
1474,0.0375
1475,0.725
1476,0.0
1477,0.0175
1478,0.0
1479,0.0
1480,0.055
1481,0.54
1482,0.6025
1483,0.0
1484,0.07
1485,0.0525
1486,0.0025
1487,0.0
1488,0.13
1489,0.0075
1490,0.0
1491,0.0
1492,0.0025
1493,0.0675
1494,0.0
1495,0.485
1496,0.065
1497,0.1175
1498,0.0475
1499,0.19
1500,0.4775
1501,0.97
1502,0.0725
1503,0.0575
1504,0.2925
1505,0.5525
1506,0.495
1507,0.0
1508,0.0
1509,0.0475
1510,0.005
1511,0.055
1512,0.2975
1513,0.0025
1514,0.015
1515,0.0225
1516,0.0
1517,0.0225
1518,0.3475
1519,0.0025
1520,0.0075
1521,0.0
1522,0.2375
1523,0.5725
1524,0.0375
1525,0.01
1526,0.0
1527,0.455
1528,0.0
1529,0.0025
1530,0.03
1531,0.0
1532,0.1775
1533,0.2175
1534,0.045
1535,0.335
1536,0.0
1537,0.09
1538,0.0
1539,0.0
1540,0.575
1541,0.0375
1542,0.4325
1543,0.795
1544,0.03
1545,0.3425
1546,0.31
1547,0.0
1548,0.005
1549,0.005
1550,0.1075
1551,0.4325
1552,0.4275
1553,0.1125
1554,0.08
1555,0.4575
1556,0.015
1557,0.0225
1558,0.25
1559,0.0
1560,0.12
1561,0.0
1562,0.7875
1563,0.0125
1564,0.0025
1565,0.0
1566,0.0
1567,0.0
1568,0.0675
1569,0.05
1570,0.005
1571,0.145
1572,0.0975
1573,0.01
1574,0.0
1575,0.155
1576,0.5075
1577,0.0
1578,0.0725
1579,0.9225
1580,0.9425
1581,0.0425
1582,0.2925
1583,0.03
1584,0.0
1585,0.0625
1586,0.0
1587,0.025
1588,0.0
1589,0.0
1590,0.0
1591,0.02
1592,0.01
1593,0.0025
1594,0.065
1595,0.81
1596,0.8375
1597,0.575
1598,0.0275
1599,0.5325
1600,0.2325
1601,0.095
1602,0.0125
1603,0.0075
1604,0.6825
1605,0.0025
1606,0.015
1607,0.3475
1608,0.0
1609,0.16
1610,0.4725
1611,0.0
1612,0.04
1613,0.0575
1614,0.0375
1615,0.47
1616,0.0
1617,0.0
1618,0.625
1619,0.0025
1620,0.005
1621,0.03
1622,0.9325
1623,0.0
1624,0.0
1625,0.09
1626,0.5525
1627,0.605
1628,0.01
1629,0.1275
1630,0.0
1631,0.0
1632,0.0475
1633,0.5075
1634,0.7675
1635,0.035
1636,0.0
1637,0.335
1638,0.9
1639,0.4
1640,0.02
1641,0.0125
1642,0.0075
1643,0.0
1644,0.0375
1645,0.0125
1646,0.01
1647,0.41
1648,0.0
1649,0.01
1650,0.0775
1651,0.0
1652,0.0175
1653,0.0025
1654,0.185
1655,0.0
1656,0.0425
1657,0.0
1658,0.2725
1659,0.0
1660,0.0625
1661,0.0
1662,0.015
1663,0.0025
1664,0.0025
1665,0.02
1666,0.005
1667,0.3025
1668,0.4475
1669,0.0075
1670,0.7325
1671,0.0
1672,0.0075
1673,0.1775
1674,0.43
1675,0.0025
1676,0.0925
1677,0.0575
1678,0.01
1679,0.0075
1680,0.025
1681,0.015
1682,0.435
1683,0.055
1684,0.0
1685,0.005
1686,0.0
1687,0.0
1688,0.6325
1689,0.005
1690,0.0175
1691,0.4025
1692,0.0
1693,0.02
1694,0.0
1695,0.0
1696,0.07
1697,0.0925
1698,0.0275
1699,0.035
1700,0.0
1701,0.055
1702,0.4975
1703,0.0025
1704,0.975
1705,0.32
1706,0.0225
1707,0.0025
1708,0.0
1709,0.02
1710,0.0025
1711,0.0225
1712,0.0
1713,0.0075
1714,0.13
1715,0.0625
1716,0.0525
1717,0.025
1718,0.005
1719,0.055
1720,0.005
1721,0.145
1722,0.005
1723,0.0375
1724,0.0
1725,0.54
1726,0.185
1727,0.0
1728,0.0225
1729,0.0025
1730,0.0275
1731,0.0
1732,0.0
1733,0.2725
1734,0.205
1735,0.515
1736,0.005
1737,0.5975
1738,0.8325
1739,0.005
1740,0.0
1741,0.0575
1742,0.58
1743,0.0475
1744,0.06
1745,0.0
1746,0.005
1747,0.01
1748,0.005
1749,0.11
1750,0.1325
1751,0.4825
1752,0.3
1753,0.0
1754,0.0475
1755,0.035
1756,0.0575
1757,0.0025
1758,0.04
1759,0.395
1760,0.1075
1761,0.305
1762,0.0
1763,0.02
1764,0.14
1765,0.0
1766,0.05
1767,0.03
1768,0.5475
1769,0.2575
1770,0.35
1771,0.0375
1772,0.7725
1773,0.21
1774,0.9525
1775,0.0
1776,0.105
1777,0.015
1778,0.0175
1779,0.0125
1780,0.3175
1781,0.0525
1782,0.0075
1783,0.0025
1784,0.0
1785,0.0
1786,0.0
1787,0.0
1788,0.0
1789,0.0025
1790,0.0025
1791,0.0
1792,0.3025
1793,0.295
1794,0.0225
1795,0.0
1796,0.0125
1797,0.0075
1798,0.0
1799,0.005
1800,0.0
1801,0.005
1802,0.0025
1803,0.035
1804,0.425
1805,0.69
1806,0.005
1807,0.0075
1808,0.6775
1809,0.655
1810,0.0125
1811,0.18
1812,0.775
1813,0.0525
1814,0.065
1815,0.115
1816,0.0075
1817,0.04
1818,0.935
1819,0.0
1820,0.0225
1821,0.0075
1822,0.0
1823,0.13
1824,0.02
1825,0.375
1826,0.0
1827,0.0
1828,0.02
1829,0.0
1830,0.0
1831,0.1775
1832,0.0
1833,0.0025
1834,0.495
1835,0.0
1836,0.8075
1837,0.025
1838,0.5275
1839,0.0125
1840,0.01
1841,0.0925
1842,0.0
1843,0.01
1844,0.4725
1845,0.0225
1846,0.7775
1847,0.565
1848,0.025
1849,0.3425
1850,0.0
1851,0.15
1852,0.2825
1853,0.0025
1854,0.0
1855,0.0125
1856,0.31
1857,0.0025
1858,0.3525
1859,0.0075
1860,0.0
1861,0.01
1862,0.1925
1863,0.005
1864,0.0
1865,0.005
1866,0.025
1867,0.0075
1868,0.06
1869,0.2325
1870,0.005
1871,0.1275
1872,0.0025
1873,0.0025
1874,0.0275
1875,0.2675
1876,0.0
1877,0.335
1878,0.24
1879,0.005
1880,0.13
1881,0.0225
1882,0.005
1883,0.31
1884,0.02
1885,0.2375
1886,0.0025
1887,0.0
1888,0.0
1889,0.0075
1890,0.96
1891,0.005
1892,0.3175
1893,0.03
1894,0.075
1895,0.0225
1896,0.1075
1897,0.02
1898,0.0
1899,0.0
1900,0.085
1901,0.005
1902,0.015
1903,0.005
1904,0.0
1905,0.025
1906,0.345
1907,0.0
1908,0.0475
1909,0.255
1910,0.02
1911,0.045
1912,0.285
1913,0.5325
1914,0.0375
1915,0.49
1916,0.0125
1917,0.0925
1918,0.005
1919,0.0
1920,0.02
1921,0.0625
1922,0.2975
1923,0.0075
1924,0.005
1925,0.0
1926,0.0825
1927,0.4
1928,0.7575
1929,0.0075
1930,0.0175
1931,0.9775
1932,0.0025
1933,0.4175
1934,0.0
1935,0.0
1936,0.6725
1937,0.0025
1938,0.0425
1939,0.0325
1940,0.9825
1941,0.565
1942,0.025
1943,0.725
1944,0.0
1945,0.0
1946,0.0
1947,0.4375
1948,0.04
1949,0.0125
1950,0.0625
1951,0.0425
1952,0.0025
1953,0.2925
1954,0.5575
1955,0.045
1956,0.015
1957,0.4225
1958,0.0
1959,0.0175
1960,0.1225
1961,0.0
1962,0.0
1963,0.205
1964,0.0
1965,0.6125
1966,0.075
1967,0.98
1968,0.0
1969,0.0
1970,0.02
1971,0.02
1972,0.0075
1973,0.0
1974,0.005
1975,0.0
1976,0.04
1977,0.0325
1978,0.3575
1979,0.0225
1980,0.48
1981,0.025
1982,0.0
1983,0.0
1984,0.045
1985,0.005
1986,0.0
1987,0.065
1988,0.0
1989,0.63
1990,0.05
1991,0.005
1992,0.0275
1993,0.0
1994,0.0025
1995,0.0
1996,0.0
1997,0.0025
1998,0.015
1999,0.0175
2000,0.015
2001,0.0
2002,0.14
2003,0.035
2004,0.0
2005,0.6175
2006,0.035
2007,0.0125
2008,0.335
2009,0.5075
2010,0.005
2011,0.015
2012,0.0625
2013,0.0275
2014,0.0
2015,0.6875
2016,0.0
2017,0.1
2018,0.61
2019,0.005
2020,0.3
2021,0.0
2022,0.0025
2023,0.36
2024,0.09
